Study_Hours,Attendance,Extracurricular,Past_Score,Final_Score
11,99,Yes,81,120.48781510192629
9,66,No,62,93.78391466739099
2,82,Yes,71,64.55588779901802
12,94,Yes,57,115.17638519971726
6,77,No,79,88.92239612357092
2,82,Yes,51,52.902389609715854
11,89,No,64,110.18996656414882
8,88,Yes,68,92.67963836893476
4,81,Yes,59,71.96765412077212
9,79,No,88,108.07135952132784
11,90,Yes,68,108.295088158981
3,57,Yes,84,64.8533625372377
11,97,No,70,111.48722094691028
7,89,No,63,85.18943873308467
9,81,No,62,91.16148917873359
6,71,No,76,84.31623191117006
10,89,No,87,114.25199801102092
5,96,Yes,87,87.33610420438579
6,80,No,71,84.09684216326694
1,64,Yes,81,60.60945568549275
7,69,Yes,51,78.27940172755395
2,63,Yes,50,51.59307618020703
6,55,Yes,84,78.97739388934457
4,64,No,77,65.3212119378237
11,92,No,85,115.7738764290523
5,92,No,78,80.64849298341844
3,69,No,68,59.42703991807161
2,98,No,72,68.52828724656683
3,64,No,77,61.34888857390125
6,80,No,50,71.29466949659052
5,61,Yes,90,80.69144498176085
4,50,Yes,68,57.99845440967808
9,58,No,54,83.33711963508695
11,93,Yes,53,102.41549193207209
1,78,Yes,82,60.73980143202692
11,68,Yes,73,107.7700121629114
9,92,No,82,108.82947017572307
9,74,Yes,51,87.43678929437772
4,52,Yes,80,68.18722387262055
11,89,No,60,107.41262271394638
10,100,Yes,77,113.54379159675716
10,83,Yes,50,99.40425608208048
11,90,Yes,71,113.45174115598309
11,73,Yes,86,110.60268348722346
6,96,Yes,57,84.45949689476537
8,76,Yes,70,91.12178273014992
9,67,No,80,99.36166473305113
8,80,No,58,88.70124472131386
9,96,No,68,104.13712293753068
3,53,Yes,55,50.853541349073964
4,82,Yes,90,84.08486255487237
3,85,No,66,63.95951386032154
8,70,Yes,64,87.24873076812689
8,98,No,76,99.96654954301059
9,60,No,67,92.03056033807708
10,66,No,51,85.30468947489999
5,56,Yes,51,63.20898619560053
10,77,No,83,106.98502650989099
1,75,No,87,61.45742426316059
5,63,Yes,67,71.69093198400655
8,56,No,78,90.78855945777741
11,68,Yes,58,101.09064040895242
1,80,No,76,59.07359087757988
9,80,Yes,65,91.11587176562598
6,65,No,72,73.56759527111463
6,63,No,82,84.89506852420423
8,84,No,76,95.8471029073456
7,92,Yes,88,99.0868842841982
10,51,No,63,91.84062848549486
4,89,No,63,68.04724475306202
5,72,No,66,70.43389922519458
9,92,No,50,87.85142248308878
9,51,Yes,74,90.72664130986138
10,96,No,56,97.98283838091567
12,92,No,90,121.16792812617729
9,76,No,87,105.76031468878763
3,84,No,74,67.79861358441453
10,80,Yes,86,109.2193835843508
1,74,Yes,73,55.2064579418609
5,86,Yes,55,69.12226745787859
12,63,Yes,85,109.98803206360465
11,52,Yes,90,106.20832916431843
12,55,No,86,113.91039972250732
3,95,No,60,67.40809181101652
6,100,Yes,82,88.46632859644909
5,98,No,62,78.6086478325785
12,59,No,71,103.48143255979917
12,87,No,74,113.86290924441465
2,92,Yes,53,61.97290764146291
5,71,No,76,79.44390501731047
9,53,Yes,59,83.43695740056111
7,62,No,84,84.28026234926904
5,88,Yes,80,79.39448474955198
11,83,Yes,51,95.99127643854602
9,55,Yes,55,83.43255934047335
11,100,No,85,115.17859035552888
1,68,Yes,51,48.59512508681785
11,67,Yes,55,92.82013660088556
9,97,No,63,98.60804760955331
7,81,Yes,82,87.15842027695649
10,93,No,81,108.90452919470079
1,61,No,79,59.21582400715011
8,57,Yes,68,82.24415720841466
9,53,No,88,100.53010797138495
4,85,Yes,86,82.38761926919297
3,100,Yes,58,65.0050523908845
10,50,No,53,86.36977530553611
4,85,Yes,76,79.76915044101364
11,67,No,63,103.01520849407824
9,97,Yes,64,102.96645188681052
4,69,No,79,69.82632160384361
7,75,No,53,81.28350726330575
2,90,No,58,57.965693768081714
11,62,No,58,97.11610053761054
6,88,Yes,58,78.90232310554023
8,51,Yes,78,90.61842919450744
5,93,No,82,83.18780010511134
1,87,Yes,73,60.26544896526497
4,95,Yes,87,79.66313547553463
2,70,Yes,60,56.877273865627586
3,71,Yes,85,68.35204784783103
4,83,No,74,79.40989460824173
9,66,No,82,93.00788120687953
4,58,Yes,81,74.26420076672117
12,60,No,90,110.73004730921467
3,61,No,59,55.692451500856954
8,72,No,59,85.05765224688949
11,56,No,65,101.10886410342937
4,77,Yes,59,64.1240880051068
12,76,No,83,120.95164362424416
10,55,Yes,64,93.99039304700487
6,62,Yes,78,83.07200636815088
8,87,No,78,101.04553207967656
8,75,No,81,97.54655117396334
1,77,Yes,85,66.84759321106758
11,69,No,72,104.24765792218277
6,92,No,51,78.06472352833714
5,78,Yes,71,79.86089495566004
10,52,Yes,72,96.7433331426601
6,76,No,64,75.99443700841262
10,84,Yes,53,96.2524415056459
6,61,Yes,71,73.91377157767002
10,58,No,56,93.09073702899286
6,63,No,62,77.36460912574286
9,100,Yes,79,105.2339486088726
5,53,Yes,80,76.94940275840781
3,57,No,52,51.08451497948717
12,86,No,72,112.97808203230028
6,63,Yes,76,78.37216878718287
11,75,Yes,56,103.6222147044581
7,77,Yes,88,96.78794010839738
4,98,No,54,75.32070570892712
1,55,Yes,54,40.950003089277565
4,79,Yes,52,67.54250423514286
8,92,Yes,73,98.34724312629756
6,92,No,57,82.34706475300338
8,81,Yes,75,91.28842538430924
11,94,Yes,61,110.82964014396578
1,86,Yes,70,59.08427664348467
12,65,No,73,111.62031590286772
6,62,Yes,84,82.12419158988936
2,85,No,82,70.56358612466083
12,83,No,67,107.59304754283782
7,79,No,53,82.73580938674291
2,61,No,76,60.994598220029644
5,93,Yes,74,85.6843472602404
6,99,Yes,66,85.19661821869762
2,81,No,50,58.75479247439357
5,100,No,55,80.59865362593119
12,64,No,55,96.60787427871668
9,64,Yes,53,87.17839689020914
12,59,No,57,102.34160124591534
1,50,No,83,53.835025532587224
3,68,Yes,71,64.57343283152035
1,83,No,56,48.915679171084925
11,65,No,57,97.42423792417996
5,72,No,76,75.01160082908773
2,74,Yes,64,60.94220012904078
5,54,Yes,69,69.1842617493843
6,90,No,65,85.44977582081889
2,92,Yes,69,65.68095699760872
5,58,No,87,75.02468525211346
5,87,Yes,75,76.13150670687652
7,50,Yes,57,72.72390146053789
5,76,Yes,71,72.67534806064755
4,85,No,52,62.31529641188908
12,52,Yes,80,106.77647217896194
4,98,Yes,56,75.90481317882018
6,51,Yes,71,78.42861317475669
7,66,No,71,81.11093066630106
3,97,No,86,74.90916370605368
3,80,Yes,57,66.10575440863906
1,97,Yes,58,56.48144536541969
3,59,No,67,63.27971024284103
10,62,No,80,102.09740266213477
3,73,No,53,53.26907467859721
2,53,Yes,79,58.96387658635079
6,64,Yes,61,75.0693519398899
6,57,Yes,60,68.42228377801159
5,85,No,51,66.79904441238556
4,95,No,54,72.45875376666541
12,56,Yes,74,103.34059444435432
11,93,Yes,52,106.57872435315666
5,69,No,90,78.57685134494544
6,90,No,84,90.95846382218217
7,76,Yes,82,89.5535861510239
12,68,Yes,83,117.14747581955447
1,91,No,75,57.93565684413813
8,85,No,57,84.34680972095984
4,83,Yes,72,73.10837514594813
6,71,Yes,55,72.42066889416556
4,93,Yes,70,76.77430687356853
8,66,No,52,78.21780782408507
7,96,Yes,83,95.77922087510906
2,54,No,68,52.6692335340461
1,96,Yes,77,60.4323255084927
4,60,No,83,70.16314921791297
11,88,Yes,52,105.80566023476537
6,96,No,58,86.50199661374387
7,86,No,63,90.07489402572553
8,73,No,56,82.50691417320166
1,99,No,86,71.47697491430607
1,60,Yes,86,53.26995911321327
10,54,No,80,101.36548535119103
8,50,No,72,78.94059583260241
10,76,Yes,84,110.04493423209524
2,63,No,61,54.8108081071821
2,79,Yes,62,53.993379515466046
2,64,Yes,70,56.895400996067174
1,88,No,63,52.194954627122385
8,90,Yes,56,90.95613944612542
9,59,No,57,81.1190971504628
2,72,Yes,62,52.94021199137666
4,90,Yes,86,78.96772431903852
4,57,No,85,67.0387260761122
6,96,Yes,61,83.303046366252
11,60,No,78,107.03129469802195
6,53,Yes,66,71.81247436200329
8,81,Yes,89,98.67847076561142
7,81,Yes,78,88.91900057356592
4,54,Yes,71,63.920476451073164
8,57,No,67,86.10934914993254
3,72,Yes,66,62.507853396855054
4,58,Yes,80,66.75349582201788
8,71,Yes,81,93.28816622287961
7,78,No,51,77.22650953204895
5,100,No,55,72.98309568101755
6,82,Yes,74,88.13853570133125
2,65,Yes,87,64.42616019667905
5,91,Yes,51,76.98674811339939
11,77,No,62,107.13641613708302
6,65,No,62,77.12618083980045
6,88,No,64,83.88457956584074
10,93,Yes,56,101.04366919135111
11,58,Yes,89,111.12772326231541
2,52,Yes,79,58.11315691018207
11,75,Yes,65,106.03040536357173
8,99,Yes,74,97.6142930260561
8,74,Yes,62,85.67777221519549
3,66,Yes,72,62.930176101951034
12,62,No,78,110.20637370474905
11,81,No,71,111.6880479609086
10,52,Yes,84,95.13366128284841
2,69,Yes,64,60.590231321823
9,83,Yes,64,99.49413314163212
7,79,No,79,85.30946754797306
6,90,Yes,78,91.92247677551677
3,70,No,82,64.12873977702259
12,100,Yes,79,123.09187143296973
4,95,Yes,53,72.36313286886922
11,58,No,81,100.47671184607195
6,59,Yes,59,70.8054030871732
5,82,Yes,77,83.74299949527412
2,83,No,83,67.7916311764807
6,66,Yes,65,77.23295455228505
9,72,No,89,103.49232298755983
2,93,Yes,84,73.15997408896625
11,66,No,60,96.53183572935112
11,98,Yes,69,109.17570058178569
1,95,No,80,62.45815154780244
2,79,No,71,59.153055953890124
5,61,No,51,59.24035189722382
9,100,Yes,87,110.24097822051407
8,80,Yes,76,94.15043565121906
10,51,Yes,57,86.17922726422665
4,62,Yes,65,63.19334860657367
6,70,Yes,83,79.21231164397723
1,89,Yes,85,62.58741281960381
4,70,No,66,71.0423104932185
9,71,No,78,100.28063748128548
3,73,Yes,85,72.46856503751656
10,65,No,80,96.55681971298132
9,60,No,59,89.99784680327386
6,96,Yes,57,84.56329693588984
5,73,No,68,76.61416075540888
4,94,Yes,78,83.4479833001044
8,98,Yes,83,103.80125930210072
7,82,Yes,86,92.32167894123668
6,70,Yes,62,78.29507848045515
4,67,Yes,68,71.87684016732284
2,79,Yes,76,68.00484084845247
7,97,Yes,76,90.80111409793057
7,61,No,79,86.7118252755594
7,59,No,76,85.71843587392938
3,62,No,61,61.20388039666705
9,94,No,60,95.23885414166341
4,81,Yes,63,67.05683893617858
9,60,Yes,88,96.39032081777023
6,62,No,79,75.47582340139095
3,63,No,77,68.79406938015947
12,61,Yes,54,94.96975730465813
11,82,No,51,95.61305799324352
4,50,Yes,69,64.35337485919977
11,64,Yes,88,104.88062150810394
2,63,No,70,57.726646084407825
5,61,No,83,77.48449102954848
12,66,No,57,97.85865766005496
10,57,Yes,56,84.87496493058325
7,91,Yes,75,92.33715450106338
8,76,Yes,78,96.44578305002615
8,97,Yes,89,102.14986420233524
6,69,Yes,54,73.14114614958012
8,70,No,67,87.87545580020415
1,78,Yes,65,57.07741799960908
5,81,Yes,58,72.23422180127238
7,94,Yes,76,94.3006168355558
4,100,No,71,75.21866026392577
10,81,No,80,102.57573699353756
7,58,No,70,83.67565456180267
2,87,Yes,81,63.563379630821686
8,90,Yes,64,92.80688810957795
6,81,No,79,88.07539913753742
9,98,Yes,74,102.42162002633036
8,71,No,52,79.34921169863262
2,86,Yes,57,61.84409643183369
11,88,No,59,100.77241937332289
7,61,No,56,71.91793619659917
4,55,No,60,57.08810865714658
4,50,No,65,64.72779126841934
7,59,Yes,82,86.51230367700356
4,89,No,52,70.08888660061356
1,79,Yes,61,50.8704168256355
5,77,No,82,76.3174131443529
7,52,Yes,68,81.80570082946534
12,85,No,84,121.36775039211487
8,72,Yes,76,94.17692705987324
12,66,No,60,105.68858142374441
12,64,No,62,104.81283295883709
2,90,Yes,65,62.02536853518065
10,88,Yes,74,109.76066553539245
1,65,Yes,80,56.708162071769316
11,73,No,88,111.65159727524433
11,90,Yes,56,101.2300956586994
9,72,Yes,84,99.66533189570808
6,53,No,75,74.99595253903927
9,88,Yes,78,105.93606203943877
1,81,No,74,61.25498272921863
10,87,Yes,78,105.09818823779275
12,64,Yes,66,103.81317765664593
2,66,Yes,69,57.18940182020748
8,57,No,75,89.59102905746961
10,59,No,79,95.37497498872092
3,98,No,57,63.00811895562571
7,64,Yes,56,73.58572202686781
4,53,No,80,67.78087504469708
8,76,No,53,86.04667974028601
5,52,Yes,73,65.56915008825827
7,86,No,60,80.27974764617464
7,56,No,71,80.89484304755341
8,98,No,89,105.68361170444909
11,63,No,66,95.55862395758047
8,59,No,82,95.05127429725542
12,61,Yes,88,115.99866502429164
12,92,Yes,86,120.92873960930368
3,88,Yes,73,68.6180385288905
1,78,No,88,64.1920910607794
12,68,Yes,51,96.59717047756999
2,70,No,55,51.465072022965394
9,96,Yes,84,109.03118169115064
11,85,Yes,80,109.53400215445848
6,92,Yes,58,84.37936163068773
4,50,Yes,63,58.51104620581571
6,53,No,76,71.81608110238169
1,67,No,86,55.28318367643698
7,89,Yes,60,87.24184330337984
8,63,Yes,52,76.06731490604554
7,53,Yes,77,82.07876501021319
11,96,No,77,118.05759513747155
1,76,No,79,59.273314632550715
1,63,No,76,55.74745002876689
3,90,Yes,52,58.060706887660935
11,55,Yes,78,107.10999637010454
2,64,No,87,65.91380233179915
8,70,Yes,88,100.31787683336255
9,52,Yes,77,96.0513286332021
11,56,No,88,105.2725884852052
11,80,No,80,113.37675179813355
12,51,Yes,52,92.62481603450287
6,80,No,60,81.01954264657985
11,71,No,75,110.32714129765763
6,97,No,50,79.87283007233981
9,91,Yes,74,105.09131827797249
2,61,No,60,53.05928416562157
6,70,Yes,80,80.30295902532802
11,57,Yes,77,97.92303460726345
9,94,No,84,104.07293311653876
11,90,Yes,67,110.05019842762616
6,97,No,78,90.25050917077154
10,91,No,65,99.5137248838661
1,58,Yes,54,45.76822685970222
3,57,No,57,53.730645696993406
1,88,No,66,53.99661559337531
4,86,Yes,74,74.4413077719518
9,93,Yes,90,109.81630543569604
8,54,No,82,92.64847473890084
9,94,Yes,52,96.37478269264416
6,87,No,65,82.27012439341004
3,100,No,84,81.11157588667226
10,64,No,86,105.00290616607272
6,51,Yes,66,71.81939975579978
9,84,No,62,99.67084850821666
11,77,Yes,69,102.40856649637138
2,71,No,83,68.79975196524312
4,93,Yes,61,74.37468245660011
3,53,Yes,76,63.77796458648118
10,83,Yes,53,92.27744214350332
2,63,No,64,51.79491385461183
12,95,Yes,67,117.93573399103457
12,69,No,86,114.01055451809555
10,90,No,72,109.1161240293522
5,51,Yes,85,76.29482775340446
1,87,Yes,73,63.59321949897482
9,89,No,70,95.47839804954089
11,86,No,51,100.09069209899549
5,59,Yes,55,67.26567149289053
1,94,No,66,62.630111925394004
10,71,No,82,104.91295862342038
8,69,No,78,90.99097904071448
9,67,No,74,93.53769953113333
5,57,No,60,64.25312866827282
5,61,No,80,77.03595105470325
5,83,No,69,73.96731068120586
6,81,Yes,60,78.94834384593331
8,57,No,63,83.76923218015874
2,97,Yes,55,64.74604865746443
1,50,No,57,40.62289603488439
9,94,No,85,111.86797205680175
2,78,Yes,73,62.6664647398768
6,76,No,55,74.66184731584796
7,97,No,64,85.18923950446187
11,83,Yes,52,96.43819071332902
5,51,No,72,73.66222917112547
2,59,No,90,60.40011797940906
6,94,Yes,87,93.9238020972804
6,84,Yes,81,84.58279690139653
1,72,Yes,73,53.18727976153005
12,60,Yes,56,97.91130643321594
6,92,Yes,76,85.37686455881348
1,51,No,53,40.63602373643938
12,57,Yes,63,97.60942101764607
8,85,No,90,106.08721270856621
9,82,Yes,67,92.82002030642974
12,71,Yes,72,105.47555321808784
4,67,No,86,70.04825184274395
7,90,No,67,93.69648260755065
10,52,Yes,66,87.43474567359421
2,84,No,64,56.98857147158782
11,99,Yes,60,109.14216598472498
8,91,No,80,103.197917742258
1,64,No,68,52.21089800296805
7,64,Yes,57,80.77092117176846
2,67,Yes,60,51.29380760363131
4,53,Yes,63,64.72964269939209
6,95,Yes,60,82.8050985581406
4,85,No,52,62.6987067305717
7,71,No,60,85.15643084452725
2,87,Yes,65,62.17691241922071
5,71,Yes,86,82.80869081109012
5,68,No,72,74.52412063361653
11,90,No,74,108.7864755273473
3,84,No,64,62.40390668552254
5,81,No,82,82.00809847644949
4,82,Yes,59,64.58682065814037
5,97,Yes,74,79.20444320957579
11,83,No,74,112.49429181702781
4,64,Yes,59,64.6655430859741
1,57,Yes,89,61.53353502949533
12,88,No,87,120.26597995537082
4,74,No,62,70.09830529024302
11,71,No,70,100.22800320493047
2,78,Yes,61,57.86815342846944
5,67,Yes,64,71.19072463435216
3,85,No,65,70.0562936423325
1,97,Yes,53,53.28333455040305
5,73,No,88,82.51992380823096
2,56,No,50,46.70929270909337
3,98,Yes,81,72.31392534824715
9,91,Yes,79,107.02213867805055
3,84,No,86,73.09639469997538
6,53,No,55,67.9004458703734
9,98,Yes,58,98.16203890509064
2,90,No,55,63.80576038143086
3,74,No,53,54.92671411412462
11,94,No,59,103.37345587735813
7,50,Yes,60,70.17707825389782
10,50,Yes,71,97.74871028788675
8,62,No,87,95.78550442213472
11,70,No,79,103.36124954556145
7,85,No,72,93.50920425760756
1,91,Yes,52,50.570806591286726
8,65,No,66,85.28549873988037
4,77,Yes,79,72.11748502518061
5,61,Yes,80,71.0901215409604
6,99,Yes,59,84.24600136882711
11,96,Yes,69,114.5393926049015
1,68,No,53,43.286799538505804
4,70,Yes,75,70.29711640238571
9,80,Yes,60,92.29714794841597
11,88,No,60,106.01854099212122
1,77,Yes,58,52.907132269955305
6,68,No,56,71.5227253503533
11,75,No,57,103.10882605443078
4,92,Yes,79,79.24155442752263
4,53,No,86,67.87656431083286
9,62,Yes,81,93.44353170433922
4,74,Yes,73,67.01027280338583
1,71,No,70,56.05756982570884
2,98,No,77,73.0500607169359
2,60,Yes,61,54.606186396922226
7,95,Yes,75,89.04889262056936
11,90,No,78,117.52638824454219
11,71,No,74,110.65618895739192
3,74,No,50,59.548890615417065
3,85,No,59,68.5993125694699
2,88,Yes,80,72.1598725562983
9,80,Yes,79,99.85015382456123
5,69,No,66,70.70381420159498
1,61,Yes,73,48.51785037290622
5,61,Yes,68,75.2480395087767
2,72,No,55,53.094572440134506
4,65,No,78,69.69855995437436
12,93,Yes,56,111.26845134020947
4,87,No,77,80.98102825168196
5,78,No,73,75.31354608580052
7,69,No,71,79.30722853238609
7,84,No,85,90.6673935237695
5,87,No,52,70.41529986108729
12,89,No,68,118.00312371157122
12,61,No,67,104.96720496576928
4,95,No,86,85.88598141566976
11,91,No,58,102.38250537537685
9,89,Yes,88,111.40010022246429
1,94,Yes,73,59.17688123187068
12,51,No,86,113.82046250206506
8,70,Yes,90,98.64143864657004
8,86,No,58,89.61200878460969
6,54,No,70,71.85604613684454
10,59,Yes,73,93.27505250526711
3,80,Yes,55,62.22779616773335
9,100,No,83,110.41529891583136
6,100,Yes,72,88.83707259121643
4,69,Yes,73,72.61589087252908
11,57,Yes,88,107.46398279561515
2,85,Yes,88,73.09179203810086
4,86,No,76,80.96797909640173
4,71,Yes,72,69.12579843852653
12,59,No,82,113.02695786016157
7,84,Yes,57,79.82991458766921
5,75,No,72,78.63373919391779
4,85,Yes,60,73.15718129402163
4,70,No,68,72.75058296434226
11,61,No,69,103.55243638809135
1,99,Yes,57,55.094063892418404
3,83,No,50,58.51647559707239
11,67,Yes,53,100.22444731530064
1,64,No,79,52.39688791712499
3,68,Yes,81,71.16858960250948
10,52,No,69,88.98040810210225
8,61,No,62,86.13226834225998
10,50,Yes,50,89.60222575069402
12,50,No,74,106.10382961618593
8,89,Yes,80,100.27857002094726
2,73,No,76,58.74937493924327
8,72,Yes,87,92.00478424055547
11,63,No,71,99.5546618167931
10,85,Yes,52,98.51506999821034
5,80,No,68,73.93427406204862
11,67,No,81,111.19179970765109
3,60,Yes,81,63.851531413843894
12,88,Yes,62,107.96807412303282
11,87,Yes,67,106.71287431327039
11,79,Yes,78,109.57345722781925
1,70,No,66,57.18176397107146
12,83,Yes,51,104.15921322635037
12,53,No,85,108.94514495428943
7,64,No,88,86.41604600233947
8,60,Yes,56,81.85393389547771
1,50,Yes,75,53.32391266763399
7,84,Yes,79,93.66627537947977
8,79,No,88,103.22031525248367
10,96,Yes,87,116.84904302100614
5,56,No,53,64.96785768738256
6,60,Yes,88,79.41653030351165
12,65,Yes,79,106.65523516067184
9,74,Yes,82,100.23174601173466
6,60,No,52,72.33358531754854
4,70,Yes,59,64.3032086731268
2,67,Yes,89,63.4240805334758
7,90,Yes,62,85.07062162068537
3,94,No,72,68.63282419629589
9,67,Yes,77,99.16425332814502
7,77,Yes,86,93.15801769546948
6,98,Yes,79,93.19426486926079
5,89,Yes,87,89.08893693974619
12,81,Yes,81,115.16871055320186
5,96,Yes,52,75.54865747932008
7,62,No,73,79.59995966754141
5,61,Yes,53,60.86233089444969
4,57,No,85,72.84533732664781
4,70,No,70,66.99524776112874
5,55,Yes,57,61.50760113036052
12,73,No,51,101.38567433563497
3,79,No,64,62.439995810540914
4,92,Yes,56,65.66161609377446
11,52,Yes,57,97.01911999104927
11,86,Yes,63,104.59207240817811
10,72,Yes,50,88.69200454445074
6,81,Yes,72,80.56693502029405
11,53,No,69,101.22794053636048
6,71,Yes,78,80.19986026251986
2,56,No,73,54.96460034972118
8,71,No,59,83.44305599058609
8,88,No,65,93.14799797726427
4,59,Yes,54,63.416477013498515
3,61,No,88,67.37172065706288
4,96,Yes,85,86.45454602843131
9,73,No,83,99.93932552117087
6,76,No,65,79.49563195244355
6,97,No,55,77.36763312911026
4,91,Yes,50,70.33928374327043
7,88,Yes,75,93.05653053640972
1,64,Yes,87,57.61794406155471
1,54,Yes,79,52.31801699324376
9,61,Yes,74,95.77037803911779
5,100,No,79,86.6491491640772
1,89,Yes,52,51.44322660991862
4,54,No,73,60.69016027891805
10,98,Yes,65,101.7624648770914
1,100,No,54,57.77275201336148
6,62,Yes,90,81.55274939424365
11,100,No,53,109.44645455907765
9,77,No,63,92.20741827296953
3,90,Yes,52,60.40921398309525
6,53,Yes,63,75.61446176887515
11,56,Yes,55,94.26927058119816
1,62,Yes,90,57.39381630492053
3,83,No,88,77.12840699439225
5,50,No,84,77.91412417638284
2,75,No,66,56.94685975302067
4,99,Yes,74,81.68611678978681
4,57,Yes,59,57.47696929283261
12,58,Yes,73,106.65896940868619
11,80,No,64,99.6076199995775
10,67,Yes,78,105.6048731177473
6,71,No,80,84.00565824853507
11,97,No,70,113.51512658367406
2,56,No,50,43.28591805725732
9,86,No,63,100.40042485551398
11,100,Yes,60,109.89251773328824
1,57,Yes,87,54.17823182714693
7,54,Yes,75,85.1132660818237
9,73,No,83,104.3819951828053
10,51,No,70,94.58746629424597
9,79,Yes,57,89.88439643507789
6,81,Yes,86,91.47351986698035
5,52,No,83,78.72112930588412
4,87,Yes,66,71.74859279700728
3,97,Yes,52,67.83699578803244
8,68,Yes,79,93.92536400327971
9,87,Yes,78,97.87704516016765
8,63,Yes,51,80.50005783712656
9,69,Yes,77,92.028064571733
